epoch,bpr,ile,cl,sec,val_Recall@10,val_NDCG@10,val_Recall@20,val_NDCG@20,val_TailRecall@20,val_Coverage@20,val_ARP@20,val_TailExposure@20,val_MiddleExposure@20,val_HeadExposure@20
1,0.6925228507849421,1.689356746599591e-06,5.579132010466861,4.6853907108306885,,,,,,,,,,
2,0.6915241140518745,1.8919289720914784e-06,5.568582057952881,4.824940204620361,,,,,,,,,,
3,0.6899236314488153,1.989278452082043e-06,5.568207688575243,4.950247764587402,,,,,,,,,,
4,0.6876474579755407,2.4891753564366745e-06,5.567265893421034,4.934291362762451,,,,,,,,,,
5,0.6843340083630416,1.6766377871146147e-06,5.572651525483514,4.920512676239014,0.03728869557380676,0.01898137852549553,0.05933045968413353,0.024502675980329514,0.006315789185464382,0.8307387489385791,5.798452377319336,0.04875704342061651,0.2759860788863109,0.6752568776930726
6,0.6791288495933923,1.9345033706641585e-06,5.582831776055106,4.9163243770599365,,,,,,,,,,
7,0.6709196515326953,7.381050768177718e-06,5.594447052391776,5.0019145011901855,,,,,,,,,,
8,0.6578171601260665,5.068584396872543e-05,5.622231598318058,4.903277397155762,,,,,,,,,,
9,0.6370330461620415,0.00024165573991286778,5.665677373426674,4.91574239730835,,,,,,,,,,
10,0.6068544666262439,0.0009486855596795093,5.7333063974867775,5.015614032745361,0.08104076981544495,0.038699276745319366,0.13606230914592743,0.0524095855653286,0.018947366625070572,0.4837248797056326,6.480190277099609,0.008808418959231025,0.07370732515744116,0.9174842558833278
11,0.5666677159984617,0.0029187946810631804,5.822018560701913,5.0032689571380615,,,,,,,,,,
12,0.5212958176640698,0.006402880892354696,5.919389585508918,5.050044775009155,,,,,,,,,,
13,0.47662800506953773,0.011130412024221499,6.0014026043188835,5.038585186004639,,,,,,,,,,
14,0.43798444240632717,0.015390972436888374,6.059471509752482,5.0457518100738525,,,,,,,,,,
15,0.40612902649997795,0.018550658571350312,6.0913227352782755,5.051941394805908,0.09015578031539917,0.04261944070458412,0.14898906648159027,0.057398661971092224,0.018947366625070572,0.41409566940277387,6.603189468383789,0.008120649651972157,0.05211302618495194,0.9397663241630759
16,0.38153628754789815,0.020750941246421666,6.108459034105287,4.953319072723389,,,,,,,,,,
17,0.3609577637084209,0.02017319687118713,6.109808625966093,5.008457899093628,,,,,,,,,,
18,0.3445723159034757,0.020297699203429213,6.10958116419994,5.004810094833374,,,,,,,,,,
19,0.32962899138457585,0.020141946097468808,6.102507841848109,4.965612173080444,,,,,,,,,,
20,0.3177914554185241,0.019693969939257542,6.095948790111681,5.026900291442871,0.09164733439683914,0.043730732053518295,0.1554524302482605,0.059702977538108826,0.018947366625070572,0.4392867251627512,6.537756443023682,0.009081869406695392,0.06284388465362943,0.9280742459396751
21,0.3075208161434118,0.019442377340075742,6.08274990624755,5.013641119003296,,,,,,,,,,
22,0.2986592931033921,0.018750079292260163,6.072223618082757,4.952824354171753,,,,,,,,,,
23,0.28961374311551563,0.017898374260913064,6.060404349417582,5.074565172195435,,,,,,,,,,
24,0.281933072492154,0.016950109616656155,6.051225944157064,5.0140087604522705,,,,,,,,,,
25,0.2754042176869664,0.016093416261847,6.042484192952623,4.804687023162842,0.09115014970302582,0.04327239841222763,0.15512098371982574,0.05934746563434601,0.021052630618214607,0.4684404189074441,6.478618144989014,0.010291680477295326,0.0756546237984753,0.9140536957242293
26,0.27024487726879814,0.01624972996281555,6.034348073666983,5.032547473907471,,,,,,,,,,
27,0.2647789540517069,0.015504832940352877,6.024477537531052,4.982522010803223,,,,,,,,,,
28,0.2587410959884198,0.014459195718454727,6.0149214493967325,5.012147426605225,,,,,,,,,,
29,0.2539428343085477,0.013689478949378551,6.007434938945909,5.054225206375122,,,,,,,,,,
30,0.25106777533562513,0.014221560427524748,5.998622887325983,4.844567537307739,0.08932714909315109,0.04312494769692421,0.15462379157543182,0.05956641584634781,0.021052630618214607,0.497594112652137,6.427272319793701,0.01148491879350348,0.08922770964534306,0.8992873715611535
31,0.2452303088494461,0.012548798651019804,5.990350552719005,5.082085132598877,,,,,,,,,,
32,0.24274150026540686,0.012334451171141254,5.9837086357339455,5.096914529800415,,,,,,,,,,
33,0.23942473378494708,0.011236383480250998,5.9761359326160735,4.929585218429565,,,,,,,,,,
34,0.23513190676696108,0.011581723623735708,5.970206041405671,5.011727333068848,,,,,,,,,,
35,0.2326815081556348,0.010663963816074287,5.961867941557056,5.00972056388855,0.0886642336845398,0.042771853506565094,0.15164069831371307,0.058605391532182693,0.023157894611358643,0.5275969431078403,6.385427474975586,0.012918462048392443,0.10155783891282731,0.8855236990387803
36,0.22918583887771968,0.009904424313211093,5.957750901688624,5.023437261581421,,,,,,,,,,
37,0.22687922624775964,0.010912889513581393,5.948660112645504,4.977194309234619,,,,,,,,,,
38,0.22293003088366375,0.010044778205614101,5.944258870869658,4.960086107254028,,,,,,,,,,
39,0.22109903710601975,0.010538601163982067,5.940651298439415,4.972723007202148,,,,,,,,,,
40,0.21961720266046314,0.008490389306862994,5.933056420653406,5.010236024856567,0.08816704899072647,0.0428965762257576,0.15130925178527832,0.05874423310160637,0.027368418872356415,0.553920181149165,6.345571041107178,0.014642028505137555,0.11374709976798143,0.871610871726881
41,0.21765778469343255,0.009772033155317942,5.927910860437546,5.097145318984985,,,,,,,,,,
42,0.21351488543687946,0.00809084611730718,5.923954594744383,5.069507360458374,,,,,,,,,,
43,0.21241156289177218,0.00795492338208672,5.91886429891099,4.978092432022095,,,,,,,,,,
44,0.21007435099921956,0.008130415616579095,5.9122436029197525,4.926352500915527,,,,,,,,,,
